Ext.ID	Museum	Sampling.date	Catalogue.accession	Species	Collection.notes	Sex	Age	Year	Country	Region	Locality	Oral.health	Appearance	Sampling.comments	Ext.Date	Sample.weight.g.	Pigmented_extract	Qubit.concentration.ng.ul.	LP.date	Extract.vol.used	LP.copies	Ind.date	LP.vol.used	Ind.cycles	Ind.copies	Pool	Pooled.volume.ul.	Instrument.model	Common.name	habitat.general	order	Species_Lintulaakso_et_al	diet_cluster_name	diet_quality	cp	ee	cf	ash	nfe	calculated_species_main_diet	raw_count	unmapped_count	mapped_count	host_count	human_count	unmapped_avlength	mapped_avlength	p_Sediment.Soil	p_Skin	p_aOral	p_mOral	p_Unknown	classified	unclassified	Bacteria	Archaea	Eukaryota	Viruses	species_raw	is.blank	failed.repeated	combined.sample	Sample.weight.ug	DNA_input_ng	libraries_input_copies	theor_ind_copies
MV_130	NHM Vienna	20230220	3972	Rupicapra rupicapra	St Johann am Tauern, Steiermark 15 Dez 1933 Dr O Keller leg et don 	male		1933	Austria					glue?	20230723	0.011	FALSE	4.65	20230727	20	1.2e+09	20230905	12	11	8.04e+10	Pool A	3	Illumina NovaSeq X Plus	Chamois	Terrestrial	Artiodactyla	Rupicapra rupicapra	Browser-Grazer	4.6	14.41832	3.12154	23.39875	11.61744	47.44395	Herbivore	14777928	12502221	93125	92395	730	61.33	52.96	6.9	2.7	20.9	15.6	53.8	30	70	30	0	0.01	0	7577	FALSE	FALSE	FALSE	11	93	1.44e+10	2.94912e+13
MV_131	NHM Vienna	20230220	4638	Rupicapra rupicapra	Sonnblick, Apriach, Gem Heiligenblut, Karnten Prof J Knotek leg et don	female		1900-1920	Austria						20230723	0.021	FALSE	9.3	20230727	20	1.9e+08	20230905	12	11	28300000	Pool D	5	Illumina NovaSeq X Plus	Chamois	Terrestrial	Artiodactyla	Rupicapra rupicapra	Browser-Grazer	4.6	14.41832	3.12154	23.39875	11.61744	47.44395	Herbivore	269196	202219	683	670	13	41.47	41.57	2	5.7	41.4	35	15.8	9.8	90.3	9.7	0	0	0	974	FALSE	FALSE	FALSE	21	186	2.28e+09	4.66944e+12
MV_132	NHM Vienna	20230220	148	Rupicapra rupicapra	Eisenerz, Gem + Gb Eisenrz 11 Apr 1891 k.u.k. Famiien-Fondsgüter-Dion don	female		1891	Austria				massive thick plaque	right lower jaw bone deformation/swollen	20230814	0.024	TRUE	8.08	20230821	10	4700000	20230908	12	11	8120000		NA		Chamois	Terrestrial	Artiodactyla	Rupicapra rupicapra	Browser-Grazer	4.6	14.41832	3.12154	23.39875	11.61744	47.44395	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	24	80.8	56400000	115507200000
MV_133	NHM Vienna	20230220	1941	Rupicapra rupicapra	Grünberg/Totes Gebirge, Offensee, Oberosterreich 7 Aug 1894 Kaiser Franz Josef I don	male		1894	Austria						20230814	0.024	FALSE	21.9	20230821	10	2.42e+08	20230908	12	11	1.64e+10	Pool B	3	Illumina NovaSeq X Plus	Chamois	Terrestrial	Artiodactyla	Rupicapra rupicapra	Browser-Grazer	4.6	14.41832	3.12154	23.39875	11.61744	47.44395	Herbivore	10288783	8575941	87840	87014	826	49.98	50.22	4.9	2.5	19.2	18.1	55.3	16.3	83.7	16.3	0	0.01	0	7551	FALSE	FALSE	FALSE	24	219	2.904e+09	5.947392e+12
MV_134	NHM Vienna	20230220	4635	Rupicapra rupicapra	Schneealpe, Gem. Altenberg a.d. Rax, Steiermark 12 Dez 1918 Prof J Knotek leg et don	male		1918	Austria						20230814	0.028	TRUE	13.9	20230821	5	7560000	20230908	12	11	2.08e+08	Pool D	5	Illumina NovaSeq X Plus	Chamois	Terrestrial	Artiodactyla	Rupicapra rupicapra	Browser-Grazer	4.6	14.41832	3.12154	23.39875	11.61744	47.44395	Herbivore	1876749	974753	118494	117765	729	50.92	57.25	1.3	2.9	18.6	22.8	54.4	9.9	90.1	9.7	0	0.09	0	3701	FALSE	FALSE	FALSE	28	69.5	90720000	185794560000
MV_135	NHM Vienna	20230220	57799	Rupicapra rupicapra	Großarl, S 7 Jan 1974 Salzburg Ernst H.	?		1974	Austria						20230814	0.012	FALSE	1.13	20230821	10	63800000	20230908	12	11	2.17e+10	Pool B	3	Illumina NovaSeq X Plus	Chamois	Terrestrial	Artiodactyla	Rupicapra rupicapra	Browser-Grazer	4.6	14.41832	3.12154	23.39875	11.61744	47.44395	Herbivore	3659583	2574485	327643	326764	879	50.98	54.43	9	10.7	20.3	13.5	46.5	19	81	18.9	0	0.05	0	5192	FALSE	FALSE	FALSE	12	11.3	765600000	1567948800000
MV_136	NHM Vienna	20230220	72553	Rupicapra rupicapra	Köflach, Voitsberg, Steiermark, Osterreich 2016/3/18 Eva Stangl leg, Universitat Graz via			2016	Austria						20230814	0.019	TRUE	13.2	20230821	10	19400000	20230908	12	11	8.36e+08	Pool D	5	Illumina NovaSeq X Plus	Chamois	Terrestrial	Artiodactyla	Rupicapra rupicapra	Browser-Grazer	4.6	14.41832	3.12154	23.39875	11.61744	47.44395	Herbivore	2178101	1592148	329258	328211	1047	57.15	56.5	4.4	5.3	29.4	24.4	36.5	19.2	80.9	19	0	0.08	0	5114	FALSE	FALSE	FALSE	19	132	232800000	476774400000
MV_137	NHM Vienna	20230220	6095	Rupicapra rupicapra	Sonnleitein, Klostertail, Gem. Gutenstein, Niederosterreich 6 Mara 1929 Forstrerwaltung Gutenstein (Hoyos-Springstein)	female		1929	Austria						20230814	0.035	TRUE	9.85	20230821	5	805000	20230920_remainder	12	14	3.11e+10	Pool B	3	Illumina NovaSeq X Plus	Chamois	Terrestrial	Artiodactyla	Rupicapra rupicapra	Browser-Grazer	4.6	14.41832	3.12154	23.39875	11.61744	47.44395	Herbivore	162725	57132	31452	31313	139	55.78	59.11	3	3.6	1.8	15.7	75.9	25.5	74.5	25.3	0	0.19	0	725	FALSE	FALSE	FALSE	35	49.25	9660000	158269440000
MV_138	NHM Vienna	20230220	29569	Rupicapra rupicapra	Bärenleitenkogel, Gem. Gaming, Niederosterreich 23 Feb 1980 G Schobesberger leg Forstr. Rothschild don	female		1980	Austria				large plaques	very dirty	20230816	0.029	FALSE	22	20230824	20	6.29e+08	20230908	12	11	3720000		NA		Chamois	Terrestrial	Artiodactyla	Rupicapra rupicapra	Browser-Grazer	4.6	14.41832	3.12154	23.39875	11.61744	47.44395	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	29	440	7.548e+09	1.5458304e+13
MV_139	NHM Vienna	20230220	29571	Rupicapra rupicapra	Bärwiesbaden S Sperriedl, Gem Gaming, Niederosterreich 15 April 1980 (6 Sch 5) G Schobesberger leg F.verw Rotschild don. 	female		1980	Austria						20230814	0.014	FALSE	26	20230821	10	86400000	20230908	12	11	9.67e+09	Pool C	4	Illumina NovaSeq X Plus	Chamois	Terrestrial	Artiodactyla	Rupicapra rupicapra	Browser-Grazer	4.6	14.41832	3.12154	23.39875	11.61744	47.44395	Herbivore	4760619	4098060	65341	65057	284	52.25	52.56	7.1	4.1	22.6	20.1	46.2	22.6	77.4	22.6	0	0.01	0	6454	FALSE	FALSE	FALSE	14	260	1036800000	2123366400000
MV_140	NHM Vienna	20230220	29570	Rupicapra rupicapra	Über d Wasserböndl, E Dürrenstein-Massiv Gem Gaming, NÖ 13 April 1980 G Schobesberger leg F.verw Rotschild don. 	female		1980	Austria					enamel easily breaks	20230816	0.013	FALSE	3.5	20230824	20	1.99e+08	20230920_7-7	12	11	4.15e+10	Pool B	2	Illumina NovaSeq X Plus	Chamois	Terrestrial	Artiodactyla	Rupicapra rupicapra	Browser-Grazer	4.6	14.41832	3.12154	23.39875	11.61744	47.44395	Herbivore	13750645	10213681	126541	125886	655	51.5	53.37	5.8	11.7	22.2	17.9	42.3	20.7	79.3	20.7	0	0.01	0	7945	FALSE	FALSE	FALSE	13	70	2.388e+09	4.890624e+12
MV_143	NHM Vienna	20230220	5552	Giraffa camelopardalis	 	female		1916	Sudan						20230713	0.03	TRUE	5.76	20230719	20	54300000	20230905	12	11	318000		NA		Reticulated giraffe	Terrestrial	Artiodactyla	Giraffa camelopardalis	Browser	5	11.3339	3.13823	25.58103	5.57323	54.37362	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	30	115.2	651600000	1334476800000
MV_144	NHM Vienna	20230221	2741	Giraffa camelopardalis	 	female		1918	Sudan						20230713	0.031	FALSE	10	20230719	20	2.58e+08	20230905	12	11	3230000		NA		Reticulated giraffe	Terrestrial	Artiodactyla	Giraffa camelopardalis	Browser	5	11.3339	3.13823	25.58103	5.57323	54.37362	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	31	200	3.096e+09	6.340608e+12
MV_145	NHM Vienna	20230221	974	Giraffa camelopardalis	Schönbrunn (?) 	female		1897	Kenya						20230608	0.021	FALSE	0.691	20230613	20	408000	20230622	18	11	1910000		NA		Reticulated giraffe	Terrestrial	Artiodactyla	Giraffa camelopardalis	Browser	5	11.3339	3.13823	25.58103	5.57323	54.37362	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	21	13.82	7344000	15040512000
MV_146	NHM Vienna	20230221	7535	Giraffa camelopardalis	 	female		1896	Tanzania						20230608	0.019	FALSE	1.06	20230613	20	80700	20230622	18	11	4780000		NA		Reticulated giraffe	Terrestrial	Artiodactyla	Giraffa camelopardalis	Browser	5	11.3339	3.13823	25.58103	5.57323	54.37362	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	19	21.2	1452600	2974924800
MV_147	NHM Vienna	20230221	5483	Giraffa camelopardalis	6.5 jahre in gelanhschaft 1.5 jahre wie angekohmien(?)  Schöder 25/I 1935	female		1935	Kenya						20230713	0.029	TRUE	14.8	20230719	20	1.58e+08	20230905	12	11	1130000		NA		Reticulated giraffe	Terrestrial	Artiodactyla	Giraffa camelopardalis	Browser	5	11.3339	3.13823	25.58103	5.57323	54.37362	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	29	296	1.896e+09	3.883008e+12
MV_148	NHM Vienna	20230221	5549	Giraffa camelopardalis	 	female		1897	Kenya						20230608	0.019	FALSE	0.306	20230613	20	343000	20230616	18	10	2.2e+09	Pool C	4	Illumina NovaSeq X Plus	Reticulated giraffe	Terrestrial	Artiodactyla	Giraffa camelopardalis	Browser	5	11.3339	3.13823	25.58103	5.57323	54.37362	Frugivore	973772	815089	8311	6798	1513	52.91	54.14	2.6	1.6	17	15.8	63	4.9	95.1	4.7	0	0.13	0	1779	FALSE	FALSE	FALSE	19	6.12	6174000	6322176000
MV_149	NHM Vienna	20230221	1936	Ovibos moschatus	Wollaston-Vorland, Ost-Grönland Exped Graf E & K Hoyos-Sprinzenstein, Coll. Prof. Lorenz Ende Juli 1910	female		1910	Greenland						20230614	0.015	TRUE	0.678	20230620	20	2620		NA	NA	NA		NA		Muskox	Terrestrial	Artiodactyla	Ovibos moschatus	Grazer-Browser	4.1	9.72697	3.07464	30.26407	6.87157	50.06277	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	15	13.56	NA	NA
MV_150	NHM Vienna	20230221	1930	Ovibos moschatus	Ymers Ore, Dusenfjord, Ost-Grönland, Grönland 21 Juli 1909 Exped v Öberlander, v. Lorenz & Architekt Kmunke 	female		1909	Greenland						20230614	0.031	TRUE	2.01	20230620	20	4210		NA	NA	NA		NA		Muskox	Terrestrial	Artiodactyla	Ovibos moschatus	Grazer-Browser	4.1	9.72697	3.07464	30.26407	6.87157	50.06277	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	31	40.2	NA	NA
MV_151	NHM Vienna	20230221	1937	Ovibos moschatus	Wollaston-Vorland, Ost-Grönland Exped Graf E & K Hoyos-Sprinzenstein, Coll. Prof. Lorenz Ende Juli 1910	female		1910	Greenland						20230614	0.016	TRUE	0.343	20230620	20	2510		NA	NA	NA		NA		Muskox	Terrestrial	Artiodactyla	Ovibos moschatus	Grazer-Browser	4.1	9.72697	3.07464	30.26407	6.87157	50.06277	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	16	6.86	NA	NA
MV_152	NHM Vienna	20230221	1931	Ovibos moschatus	Ymers Ore, Dusenfjord, Ost-Grönland, Grönland 21 Juli 1909 Exped v Öberlander, v. Lorenz & Architekt Kmunke 	female		1909	Greenland						20230614	0.029	TRUE	2.91	20230620	20	421000		NA	NA	NA		NA		Muskox	Terrestrial	Artiodactyla	Ovibos moschatus	Grazer-Browser	4.1	9.72697	3.07464	30.26407	6.87157	50.06277	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	29	58.2	NA	NA
MV_156	NHM Vienna	20230221	5507	Ovibos moschatus	Ymers Ore, Dusenfjord, Ost-Grönland, Grönland 21 Juli 1909 Exped v Öberlander, v. Lorenz & Architekt Kmunke 	female		1909	Greenland						20230912	0.027	FALSE	12.4	NA	NA	NA		NA	NA	NA		NA		Muskox	Terrestrial	Artiodactyla	Ovibos moschatus	Grazer-Browser	4.1	9.72697	3.07464	30.26407	6.87157	50.06277	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	27	NA	NA	NA
MV_157	NHM Vienna	20230221	5510	Ovibos moschatus	wahrsch zw Kaiser Franz Josefs Fjord und Germania land* Grönland Deustche Nordpolexpedition Erwerb 6.2.1940	female		1871	Greenland						20230912	0.023	FALSE	9.87	NA	NA	NA		NA	NA	NA		NA		Muskox	Terrestrial	Artiodactyla	Ovibos moschatus	Grazer-Browser	4.1	9.72697	3.07464	30.26407	6.87157	50.06277	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	23	NA	NA	NA
MV_167	NHM Vienna	20230223	658	Pongo pygmaeus	siehe Karteikarte Indonesien Als Geschenk an Anthropol-Ethnogr Sammlung - von dort 1885 Übernommen (AV 1885/XIII/1/2)	female		1881	Indonesia				dark black plaque		20230626	0.017	FALSE	2.66	20230628	20	3.27e+08	20230724	18	11	5.9e+10	Pool A	3	Illumina NovaSeq X Plus	Bornean orangutan	Terrestrial	Primates	Pongo pygmaeus	Frugivore-Browser	4.9	14.0531	4.24633	12.40414	10.1851	59.11132	Frugivore	12765036	9854673	319879	264648	55231	47.18	55.28	1.6	2.7	52.4	32.9	10.4	10.5	89.5	10.3	0	0.15	0	8006	FALSE	FALSE	FALSE	17	53.2	5.886e+09	1.2054528e+13
MV_168	NHM Vienna	20230223	820	Pongo pygmaeus	Borneo/Kanomantan, Indonesien Geschenk des Museum Batavia/Djakarta an die Novara-Exped Mai 1858	male		1858	Indonesia						20230626	0.026	FALSE	8.7	20230628	20	1.83e+08	20230724	18	11	463000		NA		Bornean orangutan	Terrestrial	Primates	Pongo pygmaeus	Frugivore-Browser	4.9	14.0531	4.24633	12.40414	10.1851	59.11132	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	26	174	3.294e+09	6.746112e+12
MV_169	NHM Vienna	20230223	817	Pongo pygmaeus	Borneo/Kalimantan 1852 von Hernn von Kessel gekauft (vgl NMW 812-AV 1852/I/1b)			1852	Indonesia						20230723	0.026	FALSE	4.31	20230727	20	7.09e+08	20230905	12	11	1.8e+08	Pool D	5	Illumina NovaSeq X Plus	Bornean orangutan	Terrestrial	Primates	Pongo pygmaeus	Frugivore-Browser	4.9	14.0531	4.24633	12.40414	10.1851	59.11132	Frugivore	951900	602731	503	342	161	39.46	38.61	1	6.1	35.2	45	12.7	6.7	93.4	6.6	0	0	0	2086	FALSE	FALSE	FALSE	26	86.2	8.508e+09	1.7424384e+13
MV_170	NHM Vienna	20230223	818	Pongo pygmaeus	Borneo/Kanomantan, Indonesien Novara-Expedition 1858-59 leg. (die Exped erhielt f.d.zool. Sammlungen 3 Schädel und 1 Handskelett)			1858	Indonesia						20230723	0.014	TRUE	1.85	20230809	20	86500		NA	NA	NA		NA		Bornean orangutan	Terrestrial	Primates	Pongo pygmaeus	Frugivore-Browser	4.9	14.0531	4.24633	12.40414	10.1851	59.11132	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	14	37	NA	NA
MV_173	NHM Vienna	20230223	819	Pongo pygmaeus	Geschenk von General WE von Schierbrand/Batavia(Djakarta) an die Novara Exped Mai Geschenk von General WE von Schierbrand/Batavia(Djakarta) an die Novara Exped Mai	male		1858	Indonesia					dusty?	20230723	0.014	TRUE	1.59	20230809	20	622000		NA	NA	NA		NA		Bornean orangutan	Terrestrial	Primates	Pongo pygmaeus	Frugivore-Browser	4.9	14.0531	4.24633	12.40414	10.1851	59.11132	Frugivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	14	31.8	NA	NA
MV_175	NHM Vienna	20230223	3109/ST660	Pongo pygmaeus	Tandjoeng Poera/Tandjungpura, Nordsumatra, Indonesien Februar 1908 Anton Scholz leg., Ph. Von Öberlander don	female		1908	Indonesia						20230723	0.018	FALSE	6.06	20230809	20	4.79e+08	20230907	12	11	6.54e+10	Pool A	3	Illumina NovaSeq X Plus	Bornean orangutan	Terrestrial	Primates	Pongo pygmaeus	Frugivore-Browser	4.9	14.0531	4.24633	12.40414	10.1851	59.11132	Frugivore	9728749	8008526	2927	1931	996	48.98	43.41	1	1	64.5	27.5	6	9.8	90.2	9.8	0	0	0	7499	FALSE	FALSE	FALSE	18	121.2	5.748e+09	1.1771904e+13
MV_201	NHM Vienna	20230208	3811	Sus scrofa	Wurde im Mai 2018 entfettet 	female		1933	Austria	Lower Austria	Mannersdorf am Leithagebirge				20230707	0.012	FALSE	18.1	20230712	20	4.17e+08	20230818	18	11	1.21e+10	Pool B	3	Illumina NovaSeq X Plus	Wild boar	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	3249620	2362587	362810	355762	7048	45.09	46.42	1.2	4.7	32.5	34.9	26.6	6.5	93.6	6.3	0	0.11	0	5689	FALSE	FALSE	FALSE	12	362	7.506e+09	1.5372288e+13
MV_202	NHM Vienna	20230208	3172	Sus scrofa	Margl 	male		1931	Austria	Lower Austria	Mannersdorf am Leithagebirge				20230609	0.011	FALSE	7.56	20230620	20	4890000	20230622	18	11	3.16e+10	Pool B	3	Illumina NovaSeq X Plus	Wild boar	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	13404565	11441765	108794	87652	21142	52.85	49.46	2.9	6.6	14	40.6	35.8	18.6	81.5	18.4	0	0.06	0	8879	FALSE	FALSE	FALSE	11	151.2	88020000	180264960000
MV_203	NHM Vienna	20230208	4229	Sus scrofa	Wurde im Mai 2018 entfetter; Margl 	?		1932	Austria	Lower Austria	Mannersdorf am Leithagebirge				20230814	0.012	FALSE	28.4	20230821	10	43300000	20230908	12	11	1.39e+10	Pool B	3	Illumina NovaSeq X Plus	Wild boar	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	2367285	1919011	213584	211832	1752	59.14	60.11	1.7	7.7	30.2	36.9	23.5	14.3	85.7	14	0	0.26	0	6064	FALSE	FALSE	FALSE	12	284	519600000	1064140800000
MV_204	NHM Vienna	20230208	3202	Sus scrofa	Margl 	male		1931	Austria	Lower Austria	Mannersdorf am Leithagebirge		white and flaky in some teeth, dark in others		20230613	0.034	FALSE	33.9	20230619	20	6040000	20230622	18	11	1.76e+09	Pool C	4	Illumina NovaSeq X Plus	Wild boar	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	1204016	984985	21503	21204	299	47.97	46.26	1.1	0.6	41.3	5.7	51.4	7.9	92.1	7.4	0.5	0.01	0	4661	FALSE	FALSE	FALSE	34	678	108720000	222658560000
MV_206	NHM Vienna	20230209	3794	Sus scrofa	Wurde im Mai 2018 entfettet 	female		1930	Austria	Lower Austria	Mannersdorf am Leithagebirge		light coloured and flaky on some teeth		20230828	0.021	FALSE	51	20230830	20	1.2e+08	20230920_7-7	12	11	1.55e+10	Pool B	3	Illumina NovaSeq X Plus	Wild boar	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	4441740	4254082	66206	65537	669	70.67	64.66	3.1	1.6	9.6	12.9	72.8	21.9	78.2	21.7	0.1	0.02	0	7378	FALSE	FALSE	FALSE	21	1020	1.44e+09	2.94912e+12
MV_207	NHM Vienna	20230209	22737	Sus scrofa	Wurde im Mai 2018 entfettet; Sammler/Erweb: G. Schobesberger leg. et don.  			1975	Austria	Lower Austria	Strasse von Hundsheim mach Wolfsthal, PB Bruck a.d. Leitha, GB Hainburgh/Donau		light coloured and flaky on some teeth		20230816	0.026	FALSE	16.8	20230824	20	60200000	20230920_7-7	12	11	1.54e+10	Pool B	3	Illumina NovaSeq X Plus	Wild boar	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	2993920	2592153	212718	210767	1951	55.55	59.21	5.7	3	25.1	18.5	47.8	14.4	85.6	13.8	0.4	0.15	0	7228	FALSE	FALSE	FALSE	26	336	722400000	1479475200000
MV_208	NHM Vienna	20230209	57731	Sus scrofa	Wiedenroth Gustav 	male		1997	Austria	Lower Austria	Falkenstein		light coloured and flaky		20230816	0.017	FALSE	12.3	20230824	20	3.82e+08	20230920_7-7	12	11	3.07e+10	Pool B	3	Illumina NovaSeq X Plus	Wild boar	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	11823236	10528218	24070	21719	2351	54.13	50.48	3.6	1.7	42.7	20.3	31.7	6.5	93.6	5.6	0.8	0.02	0	8411	FALSE	FALSE	FALSE	17	246	4.584e+09	9.388032e+12
MV_209	NHM Vienna	20230209	65992	Sus scrofa	Wiedenroth Gustav 	male		2003	Austria	Lower Austria	Falkenstein		light coloured and flaky		20230816	0.024	FALSE	18.3	20230824	20	1.24e+08	20230920_7-7	12	11	4.62e+10	Pool A	3	Illumina NovaSeq X Plus	Wild boar	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	5324561	4952841	23758	23487	271	63.23	58.67	2.6	2.7	29.6	22	43.2	11.4	88.7	9.1	2.2	0.01	0	8192	FALSE	FALSE	FALSE	24	366	1.488e+09	3.047424e+12
MV_210	NHM Vienna	20230209	73432	Sus scrofa	Friedrich Holzinger leg. 	male	immature	2017	Austria	Lower Austria	Purkersdorf, Sankt Poelten		light coloured and flaky on some teeth		20230816	0.019	FALSE	18.7	20230824	20	2.27e+08	20230920_7-7	12	11	3.84e+10	Pool B	2	Illumina NovaSeq X Plus	Wild boar	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	9383429	7454903	1268427	1265031	3396	64.58	60.47	9.2	2.7	16.4	26.7	45	14.9	85.1	14.7	0	0.13	0	8904	FALSE	FALSE	FALSE	19	374	2.724e+09	5.578752e+12
MV_211	NHM Vienna	20230209	68589	Sus scrofa	Guenter Schobesberger leg. et don.; ID: 76451 	male	adult	2009	Austria	Lower Austria	Gaenserndorf, Stopfenreuth		light coloured and flaky on some teeth		20230816	0.02	FALSE	31.5	20230824	20	8.51e+08	20230920_7-7	12	11	4.77e+10	Pool A	3	Illumina NovaSeq X Plus	Wild boar	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	7938779	6893242	532719	531234	1485	59	54.27	1.8	0.8	52.9	19.5	25	8.6	91.4	7	1.6	0.02	0	8545	FALSE	FALSE	FALSE	20	630	1.0212e+10	2.0914176e+13
MV_212	NHM Vienna	20230209	1306	Sus scrofa	Hietzing W. 	male		1903	Austria	Vienna	Lainzer Tiergarten		white		20230828	0.018	FALSE	10.7	20230830	20	2e+08	20230920_7-7	12	11	4.01e+10	Pool B	2	Illumina NovaSeq X Plus	Wild boar	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	7655163	6831704	103283	102437	846	63.72	66.28	5.1	2.3	15.5	16.1	61.1	12.3	87.8	11.2	1.1	0.02	0	8688	FALSE	FALSE	FALSE	18	214	2.4e+09	4.9152e+12
MV_213	NHM Vienna	20230209	8807	Sus scrofa	Wurde im Aug. 2017 entfettet; Kauf am Schlachthof durch Urschuetz 10.11.'62; ID: 65705 			1962	Austria	Burgenland			white		20230816	0.011	FALSE	5.56	20230824	20	8170000	20230920_7-7	12	11	4.56e+10	Pool A	3	Illumina NovaSeq X Plus	Wild boar	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	6327746	5044373	113538	111672	1866	50.78	50.68	4	1.8	49	20.4	24.9	7.1	92.9	6.9	0.2	0.01	0	7249	FALSE	FALSE	FALSE	11	111.2	98040000	200785920000
MV_214	NHM Vienna	20230209	22757	Sus scrofa	Sammler/Erwerb: Dr. K. Bauer leg. et don. 			1954	Austria	Burgenland	Verlandsungszone des Neusiedler-sees, S Jois, GB+PB Neusiedl/See				20230816	0.017	FALSE	19	20230824	20	4.26e+08	20230920_7-7	12	11	8.78e+10	Pool A	3	Illumina NovaSeq X Plus	Wild boar	Terrestrial	Artiodactyla	Sus scrofa	Browser-Rootivore	4.2	12.92185	4.06591	18.41128	9.56317	55.03775	Frugivore	9715885	8559239	13396	10494	2902	59.14	56.83	5.7	13.8	8.9	8.1	63.4	20.4	79.6	20.4	0	0.02	0	8540	FALSE	FALSE	FALSE	17	380	5.112e+09	1.0469376e+13
